timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1620538342666,42459,HTTP Request,200,,Thread Group 1-25,text,true,,228,215,123,123,http://34.69.50.56/yelpdata/elite/2010,42459,0,60
1620538343315,42329,HTTP Request,200,,Thread Group 1-350,text,true,,228,215,121,121,http://34.69.50.56/yelpdata/elite/2010,42329,0,65
1620538342840,42804,HTTP Request,200,,Thread Group 1-112,text,true,,228,215,121,121,http://34.69.50.56/yelpdata/elite/2010,42804,0,61
1620538343333,42311,HTTP Request,200,,Thread Group 1-357,text,true,,228,215,121,121,http://34.69.50.56/yelpdata/elite/2010,42311,0,61
1620538342962,42682,HTTP Request,200,,Thread Group 1-173,text,true,,228,215,121,121,http://34.69.50.56/yelpdata/elite/2010,42682,0,60
1620538343309,42335,HTTP Request,200,,Thread Group 1-346,text,true,,228,215,121,121,http://34.69.50.56/yelpdata/elite/2010,42335,0,61
1620538342962,42682,HTTP Request,200,,Thread Group 1-172,text,true,,228,215,121,121,http://34.69.50.56/yelpdata/elite/2010,42682,0,60
1620538342837,42807,HTTP Request,200,,Thread Group 1-110,text,true,,228,215,121,121,http://34.69.50.56/yelpdata/elite/2010,42807,0,55
1620538343349,42295,HTTP Request,200,,Thread Group 1-366,text,true,,228,215,121,121,http://34.69.50.56/yelpdata/elite/2010,42295,0,61
1620538343058,42586,HTTP Request,200,,Thread Group 1-220,text,true,,228,215,121,121,http://34.69.50.56/yelpdata/elite/2010,42586,0,58
1620538342719,42925,HTTP Request,200,,Thread Group 1-50,text,true,,228,215,121,121,http://34.69.50.56/yelpdata/elite/2010,42925,0,69
1620538343433,42211,HTTP Request,200,,Thread Group 1-407,text,true,,228,215,121,121,http://34.69.50.56/yelpdata/elite/2010,42211,0,74
1620538343008,42636,HTTP Request,200,,Thread Group 1-195,text,true,,228,215,121,121,http://34.69.50.56/yelpdata/elite/2010,42636,0,61
1620538342730,42914,HTTP Request,200,,Thread Group 1-57,text,true,,228,215,121,121,http://34.69.50.56/yelpdata/elite/2010,42914,0,70
1620538342759,42885,HTTP Request,200,,Thread Group 1-71,text,true,,228,215,121,121,http://34.69.50.56/yelpdata/elite/2010,42885,0,59
1620538342860,42784,HTTP Request,200,,Thread Group 1-122,text,true,,228,215,121,121,http://34.69.50.56/yelpdata/elite/2010,42784,0,61
1620538342755,42889,HTTP Request,200,,Thread Group 1-68,text,true,,228,215,121,121,http://34.69.50.56/yelpdata/elite/2010,42889,0,54
1620538343140,42504,HTTP Request,200,,Thread Group 1-261,text,true,,228,215,121,121,http://34.69.50.56/yelpdata/elite/2010,42504,0,58
1620538343112,42532,HTTP Request,200,,Thread Group 1-247,text,true,,228,215,121,121,http://34.69.50.56/yelpdata/elite/2010,42532,0,54
1620538343341,42303,HTTP Request,200,,Thread Group 1-361,text,true,,228,215,121,121,http://34.69.50.56/yelpdata/elite/2010,42303,0,60
1620538342854,42790,HTTP Request,200,,Thread Group 1-118,text,true,,228,215,121,121,http://34.69.50.56/yelpdata/elite/2010,42790,0,65
1620538342952,43023,HTTP Request,200,,Thread Group 1-168,text,true,,228,215,101,101,http://34.69.50.56/yelpdata/elite/2010,43023,0,57
1620538342680,43295,HTTP Request,200,,Thread Group 1-31,text,true,,228,215,101,101,http://34.69.50.56/yelpdata/elite/2010,43295,0,61
1620538342913,43062,HTTP Request,200,,Thread Group 1-148,text,true,,228,215,101,101,http://34.69.50.56/yelpdata/elite/2010,43062,0,62
1620538343010,42965,HTTP Request,200,,Thread Group 1-196,text,true,,228,215,101,101,http://34.69.50.56/yelpdata/elite/2010,42965,0,59
1620538342798,43177,HTTP Request,200,,Thread Group 1-90,text,true,,228,215,101,101,http://34.69.50.56/yelpdata/elite/2010,43177,0,61
1620538343511,42464,HTTP Request,200,,Thread Group 1-448,text,true,,228,215,101,101,http://34.69.50.56/yelpdata/elite/2010,42464,0,60
1620538342856,43119,HTTP Request,200,,Thread Group 1-119,text,true,,228,215,101,101,http://34.69.50.56/yelpdata/elite/2010,43119,0,63
