timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1620521661313,2839,HTTP Request,200,,Thread Group 1-41,text,true,,228,216,500,500,http://34.71.253.86/yelpdata/elite/2010,2839,0,59
1620521661320,4074,HTTP Request,200,,Thread Group 1-44,text,true,,228,216,499,499,http://34.71.253.86/yelpdata/elite/2010,4074,0,58
1620521661259,4348,HTTP Request,200,,Thread Group 1-13,text,true,,228,216,498,498,http://34.71.253.86/yelpdata/elite/2010,4348,0,63
1620521661249,5466,HTTP Request,200,,Thread Group 1-9,text,true,,228,216,497,497,http://34.71.253.86/yelpdata/elite/2010,5466,0,62
1620521661305,6125,HTTP Request,200,,Thread Group 1-36,text,true,,228,216,496,496,http://34.71.253.86/yelpdata/elite/2010,6125,0,57
1620521661259,6336,HTTP Request,200,,Thread Group 1-14,text,true,,228,216,495,495,http://34.71.253.86/yelpdata/elite/2010,6336,0,58
1620521661293,6650,HTTP Request,200,,Thread Group 1-30,text,true,,228,216,494,494,http://34.71.253.86/yelpdata/elite/2010,6650,0,60
1620521661326,6757,HTTP Request,200,,Thread Group 1-46,text,true,,228,216,493,493,http://34.71.253.86/yelpdata/elite/2010,6757,0,61
1620521661254,7874,HTTP Request,200,,Thread Group 1-11,text,true,,228,216,492,492,http://34.71.253.86/yelpdata/elite/2010,7871,0,61
1620521661297,7875,HTTP Request,200,,Thread Group 1-32,text,true,,228,216,491,491,http://34.71.253.86/yelpdata/elite/2010,7875,0,56
1620521661388,7803,HTTP Request,200,,Thread Group 1-79,text,true,,228,216,490,490,http://34.71.253.86/yelpdata/elite/2010,7802,0,59
1620521661271,8466,HTTP Request,200,,Thread Group 1-20,text,true,,228,216,489,489,http://34.71.253.86/yelpdata/elite/2010,8466,0,56
1620521661283,9779,HTTP Request,200,,Thread Group 1-25,text,true,,228,216,488,488,http://34.71.253.86/yelpdata/elite/2010,9779,0,62
