timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1620520826595,21018,HTTP Request,200,,Thread Group 1-436,text,true,,85612,133,269,269,http://34.71.253.86/yelpdata/elite/user,20893,0,55
1620520826557,21097,HTTP Request,200,,Thread Group 1-418,text,true,,85612,133,268,268,http://34.71.253.86/yelpdata/elite/user,20978,0,54
1620520825872,21801,HTTP Request,200,,Thread Group 1-75,text,true,,85612,133,267,267,http://34.71.253.86/yelpdata/elite/user,21694,0,58
1620520826073,22221,HTTP Request,200,,Thread Group 1-171,text,true,,85612,133,266,266,http://34.71.253.86/yelpdata/elite/user,22087,0,81
1620520826105,22211,HTTP Request,200,,Thread Group 1-186,text,true,,85612,133,265,265,http://34.71.253.86/yelpdata/elite/user,22064,0,59
1620520826352,21964,HTTP Request,200,,Thread Group 1-316,text,true,,85612,133,265,265,http://34.71.253.86/yelpdata/elite/user,21812,0,64
1620520825950,22366,HTTP Request,200,,Thread Group 1-113,text,true,,85612,133,265,265,http://34.71.253.86/yelpdata/elite/user,22212,0,90
1620520826629,21687,HTTP Request,200,,Thread Group 1-454,text,true,,85612,133,265,265,http://34.71.253.86/yelpdata/elite/user,21531,0,56
1620520826451,21865,HTTP Request,200,,Thread Group 1-363,text,true,,85612,133,265,265,http://34.71.253.86/yelpdata/elite/user,21716,0,56
1620520826694,21622,HTTP Request,200,,Thread Group 1-486,text,true,,85612,133,265,265,http://34.71.253.86/yelpdata/elite/user,21497,0,56
1620520825864,22452,HTTP Request,200,,Thread Group 1-71,text,true,,85612,133,265,265,http://34.71.253.86/yelpdata/elite/user,22301,0,66
1620520825986,22354,HTTP Request,200,,Thread Group 1-132,text,true,,85612,133,258,258,http://34.71.253.86/yelpdata/elite/user,22232,0,81
1620520826144,22198,HTTP Request,200,,Thread Group 1-210,text,true,,85612,133,257,257,http://34.71.253.86/yelpdata/elite/user,22076,0,56
1620520825831,22537,HTTP Request,200,,Thread Group 1-54,text,true,,85612,133,256,256,http://34.71.253.86/yelpdata/elite/user,22413,0,79
1620520826176,22199,HTTP Request,200,,Thread Group 1-227,text,true,,85612,133,255,255,http://34.71.253.86/yelpdata/elite/user,22070,0,55
1620520826305,22135,HTTP Request,200,,Thread Group 1-291,text,true,,85612,133,254,254,http://34.71.253.86/yelpdata/elite/user,22012,0,62
1620520826181,22259,HTTP Request,200,,Thread Group 1-230,text,true,,85612,133,254,254,http://34.71.253.86/yelpdata/elite/user,22136,0,59
1620520826105,22375,HTTP Request,200,,Thread Group 1-192,text,true,,85612,133,252,252,http://34.71.253.86/yelpdata/elite/user,22248,0,59
1620520825803,22707,HTTP Request,200,,Thread Group 1-39,text,true,,85612,133,251,251,http://34.71.253.86/yelpdata/elite/user,22542,0,105
1620520826443,22097,HTTP Request,200,,Thread Group 1-357,text,true,,85612,133,250,250,http://34.71.253.86/yelpdata/elite/user,21972,0,53
1620520826335,22211,HTTP Request,200,,Thread Group 1-307,text,true,,85612,133,249,249,http://34.71.253.86/yelpdata/elite/user,22090,0,58
1620520826167,22379,HTTP Request,200,,Thread Group 1-223,text,true,,85612,133,249,249,http://34.71.253.86/yelpdata/elite/user,22257,0,54
1620520826638,21913,HTTP Request,200,,Thread Group 1-458,text,true,,85612,133,247,247,http://34.71.253.86/yelpdata/elite/user,21789,0,55
1620520825825,22804,HTTP Request,200,,Thread Group 1-53,text,true,,85612,133,246,246,http://34.71.253.86/yelpdata/elite/user,22679,0,85
1620520826177,22507,HTTP Request,200,,Thread Group 1-229,text,true,,85612,133,245,245,http://34.71.253.86/yelpdata/elite/user,22383,0,54
1620520826726,21970,HTTP Request,200,,Thread Group 1-500,text,true,,85612,133,244,244,http://34.71.253.86/yelpdata/elite/user,21839,0,61
1620520826221,22509,HTTP Request,200,,Thread Group 1-234,text,true,,85612,133,243,243,http://34.71.253.86/yelpdata/elite/user,22362,0,65
1620520826295,22709,HTTP Request,200,,Thread Group 1-287,text,true,,85612,133,242,242,http://34.71.253.86/yelpdata/elite/user,22595,0,58
1620520825873,23140,HTTP Request,200,,Thread Group 1-76,text,true,,85612,133,241,241,http://34.71.253.86/yelpdata/elite/user,23022,0,64
1620520826522,22510,HTTP Request,200,,Thread Group 1-395,text,true,,85612,133,240,240,http://34.71.253.86/yelpdata/elite/user,22397,0,60
1620520826176,22865,HTTP Request,200,,Thread Group 1-228,text,true,,85612,133,239,239,http://34.71.253.86/yelpdata/elite/user,22719,0,64
1620520826035,23118,HTTP Request,200,,Thread Group 1-149,text,true,,85612,133,238,238,http://34.71.253.86/yelpdata/elite/user,22917,0,73
1620520825860,23308,HTTP Request,200,,Thread Group 1-68,text,true,,85612,133,237,237,http://34.71.253.86/yelpdata/elite/user,23189,0,65
1620520826290,22940,HTTP Request,200,,Thread Group 1-282,text,true,,85612,133,236,236,http://34.71.253.86/yelpdata/elite/user,22787,0,63
1620520826345,22909,HTTP Request,200,,Thread Group 1-310,text,true,,85612,133,235,235,http://34.71.253.86/yelpdata/elite/user,22776,0,53
1620520826064,23254,HTTP Request,200,,Thread Group 1-169,text,true,,85612,133,234,234,http://34.71.253.86/yelpdata/elite/user,23070,0,78
1620520826518,22800,HTTP Request,200,,Thread Group 1-397,text,true,,85612,133,234,234,http://34.71.253.86/yelpdata/elite/user,22612,0,64
1620520825862,23459,HTTP Request,200,,Thread Group 1-69,text,true,,85612,133,232,232,http://34.71.253.86/yelpdata/elite/user,23279,0,63
1620520826239,23083,HTTP Request,200,,Thread Group 1-259,text,true,,85612,133,232,232,http://34.71.253.86/yelpdata/elite/user,22902,0,58
1620520825917,23407,HTTP Request,200,,Thread Group 1-98,text,true,,85612,133,230,230,http://34.71.253.86/yelpdata/elite/user,23235,0,85
1620520825984,23340,HTTP Request,200,,Thread Group 1-131,text,true,,85612,133,230,230,http://34.71.253.86/yelpdata/elite/user,23166,0,82
1620520825919,23413,HTTP Request,200,,Thread Group 1-96,text,true,,85612,133,228,228,http://34.71.253.86/yelpdata/elite/user,23205,0,83
1620520826128,23216,HTTP Request,200,,Thread Group 1-203,text,true,,85612,133,227,227,http://34.71.253.86/yelpdata/elite/user,22834,0,52
1620520826422,22922,HTTP Request,200,,Thread Group 1-350,text,true,,85612,133,227,227,http://34.71.253.86/yelpdata/elite/user,22539,0,59
1620520825977,23392,HTTP Request,200,,Thread Group 1-129,text,true,,85612,133,225,225,http://34.71.253.86/yelpdata/elite/user,23250,0,89
1620520825775,23643,HTTP Request,200,,Thread Group 1-28,text,true,,85612,133,224,224,http://34.71.253.86/yelpdata/elite/user,23352,0,62
1620520826181,23237,HTTP Request,200,,Thread Group 1-231,text,true,,85612,133,224,224,http://34.71.253.86/yelpdata/elite/user,22934,0,59
1620520826603,22820,HTTP Request,200,,Thread Group 1-443,text,true,,85612,133,222,222,http://34.71.253.86/yelpdata/elite/user,22624,0,57
1620520826566,22945,HTTP Request,200,,Thread Group 1-422,text,true,,85612,133,221,221,http://34.71.253.86/yelpdata/elite/user,22693,0,57
1620520826116,23439,HTTP Request,200,,Thread Group 1-195,text,true,,85612,133,220,220,http://34.71.253.86/yelpdata/elite/user,23143,0,62
1620520825778,24880,HTTP Request,200,,Thread Group 1-29,text,true,,85612,133,219,219,http://34.71.253.86/yelpdata/elite/user,23481,0,60
1620520826295,24394,HTTP Request,200,,Thread Group 1-286,text,true,,85612,133,218,218,http://34.71.253.86/yelpdata/elite/user,22965,0,58
1620520826077,24615,HTTP Request,200,,Thread Group 1-172,text,true,,85612,133,217,217,http://34.71.253.86/yelpdata/elite/user,23187,0,77
1620520826454,24244,HTTP Request,200,,Thread Group 1-364,text,true,,85612,133,216,216,http://34.71.253.86/yelpdata/elite/user,22809,0,59
1620520825761,25042,HTTP Request,200,,Thread Group 1-20,text,true,,85612,133,215,215,http://34.71.253.86/yelpdata/elite/user,23493,0,56
1620520826125,24690,HTTP Request,200,,Thread Group 1-202,text,true,,85612,133,214,214,http://34.71.253.86/yelpdata/elite/user,23120,0,54
1620520825773,25046,HTTP Request,200,,Thread Group 1-25,text,true,,85612,133,213,213,http://34.71.253.86/yelpdata/elite/user,23549,0,54
1620520826501,24324,HTTP Request,200,,Thread Group 1-386,text,true,,85612,133,212,212,http://34.71.253.86/yelpdata/elite/user,22823,0,54
1620520826529,24317,HTTP Request,200,,Thread Group 1-404,text,true,,85612,133,211,211,http://34.71.253.86/yelpdata/elite/user,22730,0,59
1620520826041,24906,HTTP Request,200,,Thread Group 1-157,text,true,,85612,133,210,210,http://34.71.253.86/yelpdata/elite/user,23584,0,77
1620520825796,25235,HTTP Request,200,,Thread Group 1-37,text,true,,85612,133,209,209,http://34.71.253.86/yelpdata/elite/user,23742,0,61
1620520826587,24724,HTTP Request,200,,Thread Group 1-433,text,true,,85612,133,208,208,http://34.71.253.86/yelpdata/elite/user,23526,0,59
1620520826327,25068,HTTP Request,200,,Thread Group 1-302,text,true,,85612,133,207,207,http://34.71.253.86/yelpdata/elite/user,24131,0,55
1620520826409,24998,HTTP Request,200,,Thread Group 1-341,text,true,,85612,133,206,206,http://34.71.253.86/yelpdata/elite/user,23900,0,54
1620520826194,25216,HTTP Request,200,,Thread Group 1-235,text,true,,85612,133,205,205,http://34.71.253.86/yelpdata/elite/user,24123,0,60
1620520826677,24733,HTTP Request,200,,Thread Group 1-478,text,true,,85612,133,205,205,http://34.71.253.86/yelpdata/elite/user,23620,0,55
1620520826663,24747,HTTP Request,200,,Thread Group 1-471,text,true,,85612,133,205,205,http://34.71.253.86/yelpdata/elite/user,23664,0,51
1620520826508,24910,HTTP Request,200,,Thread Group 1-388,text,true,,85612,133,202,202,http://34.71.253.86/yelpdata/elite/user,23903,0,53
1620520826314,25145,HTTP Request,200,,Thread Group 1-296,text,true,,85612,133,201,201,http://34.71.253.86/yelpdata/elite/user,23094,0,53
1620520826086,25373,HTTP Request,200,,Thread Group 1-180,text,true,,85612,133,201,201,http://34.71.253.86/yelpdata/elite/user,23332,0,68
1620520825726,25738,HTTP Request,200,,Thread Group 1-3,text,true,,85612,133,199,199,http://34.71.253.86/yelpdata/elite/user,23699,0,66
1620520826428,25042,HTTP Request,200,,Thread Group 1-351,text,true,,85612,133,198,198,http://34.71.253.86/yelpdata/elite/user,23022,0,53
1620520826244,25226,HTTP Request,200,,Thread Group 1-261,text,true,,85612,133,198,198,http://34.71.253.86/yelpdata/elite/user,23190,0,61
1620520826581,24895,HTTP Request,200,,Thread Group 1-430,text,true,,85612,133,196,196,http://34.71.253.86/yelpdata/elite/user,22861,0,52
1620520826219,25260,HTTP Request,200,,Thread Group 1-250,text,true,,85612,133,195,195,http://34.71.253.86/yelpdata/elite/user,23276,0,57
1620520826035,25449,HTTP Request,200,,Thread Group 1-151,text,true,,85612,133,194,194,http://34.71.253.86/yelpdata/elite/user,23489,0,70
1620520826017,25468,HTTP Request,200,,Thread Group 1-143,text,true,,85612,133,193,193,http://34.71.253.86/yelpdata/elite/user,23505,0,88
1620520825746,25742,HTTP Request,200,,Thread Group 1-13,text,true,,85612,133,192,192,http://34.71.253.86/yelpdata/elite/user,23784,0,59
